label	message	length	message_clean_tokens	message_clean
0	Rightio. 11.48 it is then. Well arent we all up bright and early this morning.	78	['rightio', 'well', 'arent', 'bright', 'earli', 'morn']	rightio well arent bright earli morn
0	Great. I'm in church now, will holla when i get out	51	['great', 'church', 'holla', 'get']	great church holla get
0	Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 	82	['back', 'brum', 'thank', 'put', 'us', 'keep', 'us', 'happi', 'see', 'soon']	back brum thank put us keep us happi see soon
0	I donno if they are scorable	28	['donno', 'scorabl']	donno scorabl
0	&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here	85	['ltgt', 'great', 'loxahatche', 'xmas', 'tree', 'burn', 'updat', 'total', 'see', 'star']	ltgt great loxahatche xmas tree burn updat total see star
0	Yes but i dont care! I need you bad, princess!	46	['yes', 'dont', 'need', 'bad', 'princess']	yes dont need bad princess
0	The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight	183	['guy', 'kadeem', 'hasnt', 'sell', 'sinc', 'break', 'know', 'guy', 'hes', 'paranoid', 'fuck', 'doesnt', 'like', 'sell', 'without', 'cant', 'late', 'tonight']	guy kadeem hasnt sell sinc break know guy hes paranoid fuck doesnt like sell without cant late tonight
0	Sorry, I'll call later	22	['sorri', 'call', 'later']	sorri call later
0	Tmr then Ì_ brin lar... Aiya later i come n c lar... Mayb Ì_ neva set properly Ì_ got da help sheet wif Ì_...	109	['tmr', 'ì', 'brin', 'lar', 'aiya', 'later', 'lar', 'mayb', 'ì', 'neva', 'set', 'proper', 'ì', 'got', 'help', 'sheet', 'wif', 'ì']	tmr ì brin lar aiya later lar mayb ì neva set proper ì got help sheet wif ì
0	Do u knw dis no. &lt;#&gt; ?	28	['knw', 'dis', 'ltgt']	knw dis ltgt
0	Then she dun believe wat?	25	['dun', 'believ']	dun believ
0	K..give back my thanks.	23	['kgive', 'back', 'thank']	kgive back thank
0	I know complain num only..bettr directly go to bsnl offc nd apply for it..	74	['know', 'complain', 'onlybettr', 'direct', 'go', 'bsnl', 'offc', 'nd', 'appli']	know complain onlybettr direct go bsnl offc nd appli
0	Okay. I've seen it. So i should pick it on friday?	50	['okay', 'ive', 'seen', 'pick', 'friday']	okay ive seen pick friday
0	How much she payed. Suganya.	28	['much', 'pay', 'suganya']	much pay suganya
0	Left dessert. U wan me 2 go suntec look 4 u?	44	['left', 'dessert', 'wan', 'go', 'suntec', 'look']	left dessert wan go suntec look
0	Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?	88	['abeg', 'make', 'profit', 'start', 'use', 'get', 'sponsor', 'next', 'event']	abeg make profit start use get sponsor next event
0	Onum ela pa. Normal than.	25	['onum', 'normal']	onum normal
0	K.k..how is your sister kids?	29	['kkhow', 'sister', 'kid']	kkhow sister kid
0	Cool, I'll text you when I'm on the way	39	['cool', 'text', 'way']	cool text way
0	Nope. Meanwhile she talk say make i greet you.	46	['nope', 'meanwhil', 'talk', 'say', 'make', 'greet']	nope meanwhil talk say make greet
0	i cant talk to you now.i will call when i can.dont keep calling.	64	['cant', 'talk', 'nowi', 'call', 'candont', 'keep', 'call']	cant talk nowi call candont keep call
0	Anything lar...	15	['anyth', 'lar']	anyth lar
0	Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever....	126	['rose', 'need', 'water', 'season', 'need', 'chang', 'poet', 'need', 'imaginationmi', 'phone', 'need', 'ur', 'sms', 'need', 'ur', 'love', 'frndship', 'forev']	rose need water season need chang poet need imaginationmi phone need ur sms need ur love frndship forev
0	Good afternoon, babe. How goes that day ? Any job prospects yet ? I miss you, my love ... *sighs* ... :-(	105	['good', 'afternoon', 'babe', 'goe', 'day', 'job', 'prospect', 'yet', 'miss', 'love', 'sigh']	good afternoon babe goe day job prospect yet miss love sigh
0	They will pick up and drop in car.so no problem..	49	['pick', 'drop', 'carso', 'problem']	pick drop carso problem
0	S.i think he is waste for rr..	30	['think', 'wast', 'rr']	think wast rr
0	He is world famamus....	23	['world', 'famamus']	world famamus
0	Is there coming friday is leave for pongal?do you get any news from your work place.	84	['come', 'friday', 'leav', 'pongaldo', 'get', 'news', 'work', 'place']	come friday leav pongaldo get news work place
0	Lol well don't do it without me. We could have a big sale together.	67	['lol', 'well', 'dont', 'without', 'could', 'big', 'togeth']	lol well dont without could big togeth
0	* Am on my way	14	['way']	way
0	Eat at old airport road... But now 630 oredi... Got a lot of pple...	68	['eat', 'old', 'airport', 'road', 'oredi', 'got', 'lot', 'pple']	eat old airport road oredi got lot pple
0	sry can't talk on phone, with parents	37	['sri', 'cant', 'talk', 'phone', 'parent']	sri cant talk phone parent
1	Final Chance! Claim ur å£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. å£3.00 Subs 16	161	['final', 'chanc', 'claim', 'ur', 'å£', 'worth', 'discount', 'voucher', 'today', 'text', 'yes', 'savamob', 'member', 'offer', 'mobil', 'cs', 'savamob', 'å£', 'sub']	final chanc claim ur å£ worth discount voucher today text yes savamob member offer mobil cs savamob å£ sub
0	Ok lor wat time Ì_ finish?	26	['ok', 'time', 'ì', 'finish']	ok time ì finish
0	Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!	84	['princess', 'like', 'make', 'love', 'ltgt', 'time', 'night', 'hope', 'that', 'problem']	princess like make love ltgt time night hope that problem
0	Mm i am on the way to railway	29	['mm', 'way', 'railway']	mm way railway
0	i dnt wnt to tlk wid u	22	['dnt', 'wnt', 'tlk', 'wid']	dnt wnt tlk wid
0	I'm done. I'm sorry. I hope your next space gives you everything you want. Remember all the furniture is yours. If i'm not around when you move it, just lock all the locks and leave the key with jenne.	201	['done', 'sorri', 'hope', 'next', 'space', 'give', 'everyth', 'rememb', 'furnitur', 'around', 'move', 'lock', 'lock', 'leav', 'key', 'jenn']	done sorri hope next space give everyth rememb furnitur around move lock lock leav key jenn
0	Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?	137	['yet', 'id', 'like', 'keep', 'touch', 'easiest', 'way', 'barcelona', 'way', 'ru', 'hous']	yet id like keep touch easiest way barcelona way ru hous
1	Sppok up ur mob with a Halloween collection of nokia logo&pic message plus a FREE eerie tone, txt CARD SPOOK to 8007	116	['sppok', 'ur', 'mob', 'halloween', 'collect', 'nokia', 'logop', 'messag', 'plus', 'free', 'eeri', 'tone', 'txt', 'card', 'spook']	sppok ur mob halloween collect nokia logop messag plus free eeri tone txt card spook
1	Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or å£10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer	168	['urgent', 'call', 'landlin', 'complementari', 'tenerif', 'holiday', 'å£', 'cash', 'await', 'collect', 'sae', 'tcs', 'box', 'sender', 'hol', 'offer']	urgent call landlin complementari tenerif holiday å£ cash await collect sae tcs box sender hol offer
0	K.:)do it at evening da:)urgent:)	33	['even', 'daurgent']	even daurgent
0	Pansy! You've been living in a jungle for two years! Its my driving you should be more worried about!	101	['pansi', 'youv', 'live', 'jungl', 'two', 'year', 'drive', 'worri']	pansi youv live jungl two year drive worri
0	Mm have some kanji dont eat anything heavy ok	45	['mm', 'kanji', 'dont', 'eat', 'anyth', 'heavi', 'ok']	mm kanji dont eat anyth heavi ok
0	Only if you promise your getting out as SOON as you can. And you'll text me in the morning to let me know you made it in ok.	124	['promis', 'get', 'soon', 'youll', 'text', 'morn', 'let', 'know', 'made', 'ok']	promis get soon youll text morn let know made ok
0	Lol that's different. I don't go trying to find every real life photo you ever took.	84	['lol', 'that', 'differ', 'dont', 'go', 'tri', 'find', 'everi', 'real', 'life', 'photo', 'ever', 'took']	lol that differ dont go tri find everi real life photo ever took
0	I dont thnk its a wrong calling between us	42	['dont', 'thnk', 'wrong', 'call', 'us']	dont thnk wrong call us
0	K ill drink.pa then what doing. I need srs model pls send it to my mail id pa.	78	['drinkpa', 'need', 'srs', 'model', 'pls', 'send', 'mail', 'id']	drinkpa need srs model pls send mail id
0	Aiyah e rain like quite big leh. If drizzling i can at least run home.	70	['aiyah', 'rain', 'like', 'quit', 'big', 'leh', 'drizzl', 'least', 'run', 'home']	aiyah rain like quit big leh drizzl least run home
0	I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?	121	['doc', 'appoint', 'next', 'week', 'tire', 'shove', 'stuff', 'ugh', 'couldnt', 'normal', 'bodi']	doc appoint next week tire shove stuff ugh couldnt normal bodi
0	Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.	81	['dun', 'b', 'sad', 'dun', 'thk', 'abt', 'alreadi', 'concentr', 'ur', 'paper']	dun b sad dun thk abt alreadi concentr ur paper
0	Greetings me, ! Consider yourself excused.	42	['greet', 'consid', 'excus']	greet consid excus
0	No drama Pls.i have had enough from you and family while i am struggling in the hot sun in a strange place.No reason why there should be an ego of not going 'IF NOT INVITED' when actually its necessity to go.wait for very serious reppurcussions.	245	['drama', 'plsi', 'enough', 'famili', 'struggl', 'hot', 'sun', 'strang', 'placeno', 'reason', 'ego', 'go', 'invit', 'actual', 'necess', 'gowait', 'serious', 'reppurcuss']	drama plsi enough famili struggl hot sun strang placeno reason ego go invit actual necess gowait serious reppurcuss
0	they released another Italian one today and it has a cosign option	66	['releas', 'anoth', 'italian', 'today', 'cosign', 'option']	releas anoth italian today cosign option
0	You at mu? You should try to figure out how much money everyone has for gas and alcohol, jay and I are trying to figure out our weed budget	139	['tri', 'figur', 'much', 'money', 'everyon', 'gas', 'alcohol', 'jay', 'tri', 'figur', 'weed', 'budget']	tri figur much money everyon gas alcohol jay tri figur weed budget
1	WINNER! As a valued network customer you hvae been selected to receive a å£900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM	150	['winner', 'valu', 'network', 'custom', 'hvae', 'select', 'receiv', 'å£', 'reward', 'collect', 'call', 'valid', 'hour']	winner valu network custom hvae select receiv å£ reward collect call valid hour
0	HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt;#&gt; .Call Ms.Suman  &lt;#&gt;  for Telephonic interview -via Indyarocks.com	167	['hcl', 'chennai', 'requir', 'fresher', 'voic', 'processexcel', 'english', 'neededsalari', 'upto', 'ltgt', 'call', 'mssuman', 'ltgt', 'telephon', 'interview', 'via', 'indyarockscom']	hcl chennai requir fresher voic processexcel english neededsalari upto ltgt call mssuman ltgt telephon interview via indyarockscom
0	Dai what this da.. Can i send my resume to this id.	51	['send', 'resum', 'id']	send resum id
0	I know where the  &lt;#&gt;  is, I'll be there around 5	55	['know', 'ltgt', 'around']	know ltgt around
0	Yup i've finished c Ì_ there...	31	['yup', 'ive', 'finish', 'ì']	yup ive finish ì
0	Remember to ask alex about his pizza	36	['rememb', 'ask', 'alex', 'pizza']	rememb ask alex pizza
0	No da..today also i forgot..	28	['datoday', 'forgot']	datoday forgot
0	Ola would get back to you maybe not today but I ve told him you can be his direct link in the US in getting cars he bids for online, you arrange shipping and you get a cut. Or U????? For a partnership where U????? Invest money for shipping and he takes care of the rest!U??Wud b self reliant soon dnt worry	306	['ola', 'would', 'get', 'back', 'mayb', 'today', 'told', 'direct', 'link', 'us', 'get', 'car', 'bid', 'onlin', 'arrang', 'ship', 'get', 'cut', 'partnership', 'invest', 'money', 'ship', 'take', 'restuwud', 'b', 'self', 'reliant', 'soon', 'dnt', 'worri']	ola would get back mayb today told direct link us get car bid onlin arrang ship get cut partnership invest money ship take restuwud b self reliant soon dnt worri
0	Fwiw the reason I'm only around when it's time to smoke is that because of gas I can only afford to be around when someone tells me to be and that apparently only happens when somebody wants to light up	202	['fwiw', 'reason', 'around', 'time', 'smoke', 'gas', 'afford', 'around', 'someon', 'tell', 'appar', 'happen', 'somebodi', 'want', 'light']	fwiw reason around time smoke gas afford around someon tell appar happen somebodi want light
0	Hello, my boytoy! I made it home and my constant thought is of you, my love. I hope your having a nice visit but I can't wait till you come home to me ...*kiss*	160	['hello', 'boytoy', 'made', 'home', 'constant', 'thought', 'love', 'hope', 'nice', 'visit', 'cant', 'wait', 'home', 'kiss']	hello boytoy made home constant thought love hope nice visit cant wait home kiss
0	Congrats kano..whr s the treat maga?	36	['congrat', 'kanowhr', 'treat']	congrat kanowhr treat
0	Who u talking about?	20	['talk']	talk
0	Yup...	6	['yup']	yup
0	Ok...	5	['ok']	ok
0	U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...	150	['wake', 'alreadi', 'pick', 'us', 'later', 'rite', 'take', 'reach', 'ard', 'smth', 'like', 'check', 'arriv', 'time', 'soon']	wake alreadi pick us later rite take reach ard smth like check arriv time soon
0	Yunny i'm walking in citylink now Ì_ faster come down... Me very hungry...	74	['yunni', 'walk', 'citylink', 'ì', 'faster', 'hungri']	yunni walk citylink ì faster hungri
0	Er yep sure. Props?	19	['yep', 'sure', 'prop']	yep sure prop
0	Hiya , have u been paying money into my account? If so, thanks. Got a pleasant surprise when i checked my balance -u c, i don't get statements 4 that acc	153	['hiya', 'pay', 'money', 'account', 'thank', 'got', 'pleasant', 'surpris', 'check', 'balanc', 'dont', 'get', 'statement', 'acc']	hiya pay money account thank got pleasant surpris check balanc dont get statement acc
1	U have won a nokia 6230 plus a free digital camera. This is what u get when u win our FREE auction. To take part send NOKIA to 83383 now. POBOX114/14TCR/W1 16	158	['nokia', 'plus', 'free', 'digit', 'camera', 'get', 'win', 'free', 'auction', 'part', 'send', 'nokia']	nokia plus free digit camera get win free auction part send nokia
0	Ok ill send you with in  &lt;DECIMAL&gt;  ok.	45	['ok', 'send', 'ltdecimalgt', 'ok']	ok send ltdecimalgt ok
0	Bognor it is! Should be splendid at this time of year.	54	['bognor', 'splendid', 'time', 'year']	bognor splendid time year
0	Yes.i'm in office da:)	22	['yesim', 'offic']	yesim offic
0	Sorry, I'll call later	22	['sorri', 'call', 'later']	sorri call later
0	Joy's father is John. Then John is the NAME of Joy's father. Mandan	67	['joy', 'father', 'john', 'john', 'joy', 'father', 'mandan']	joy father john john joy father mandan
0	Ok. I only ask abt e movie. U wan ktv oso?	42	['ok', 'ask', 'abt', 'movi', 'wan', 'ktv', 'oso']	ok ask abt movi wan ktv oso
0	Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends	179	['misplac', 'number', 'send', 'text', 'old', 'number', 'wonder', 'ive', 'heard', 'year', 'best', 'mcat', 'got', 'number', 'atlanta', 'friend']	misplac number send text old number wonder ive heard year best mcat got number atlanta friend
